loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
7000, 36 months,13.11,236.23,B,B4,5 years,MORTGAGE,70000.0,Not Verified,May-2012,Charged Off,medical,22.36,Oct-1999,7.0,0.0,28985,68.8,21.0,f,Individual,1.0,0.0
7500, 36 months,11.55,247.5,B,B3,9 years,MORTGAGE,46128.0,Not Verified,Sep-2013,Fully Paid,credit_card,10.77,Sep-2003,8.0,0.0,9225,65.0,13.0,f,Individual,1.0,0.0
11325, 36 months,17.57,406.99,D,D4,< 1 year,RENT,35000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,38.68,Aug-2001,9.0,0.0,12582,65.9,12.0,f,Individual,0.0,0.0
20000, 60 months,14.08,466.2,C,C3,< 1 year,MORTGAGE,80000.0,Verified,Nov-2017,Fully Paid,debt_consolidation,16.13,Mar-1994,8.0,0.0,53829,42.9,28.0,w,Joint App,2.0,0.0
6000, 36 months,16.99,213.89,D,D1,10+ years,RENT,62459.0,Not Verified,Oct-2016,Charged Off,other,16.51,Feb-1990,16.0,0.0,17074,66.4,36.0,w,Individual,0.0,0.0
20000, 36 months,11.44,658.95,B,B4,3 years,RENT,86000.0,Source Verified,Apr-2017,Charged Off,moving,13.47,May-2008,13.0,0.0,8000,72.1,20.0,w,Individual,0.0,0.0
3700, 36 months,6.99,114.23,A,A2,9 years,MORTGAGE,70000.0,Verified,Jan-2017,Fully Paid,small_business,15.12,Dec-2000,8.0,0.0,1849,33.6,36.0,w,Individual,5.0,0.0
8000, 36 months,11.49,263.78,B,B5,7 years,MORTGAGE,48500.0,Not Verified,Sep-2016,Fully Paid,credit_card,32.86,May-1993,36.0,0.0,7501,37.0,50.0,w,Individual,1.0,0.0
4775, 36 months,16.55,169.18,D,D2,5 years,MORTGAGE,65000.0,Verified,Dec-2015,Fully Paid,credit_card,25.2,Jan-2003,6.0,0.0,1217,64.1,8.0,f,Individual,0.0,0.0
35000, 36 months,17.77,1261.3,D,D1,1 year,MORTGAGE,126000.0,Verified,Nov-2012,Fully Paid,debt_consolidation,13.89,Apr-1997,11.0,0.0,50832,69.3,32.0,f,Individual,5.0,0.0
25000, 36 months,6.89,770.68,A,A3,10+ years,MORTGAGE,235000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,13.21,Dec-2002,19.0,0.0,51902,55.5,44.0,w,Individual,5.0,0.0
20000, 60 months,12.99,454.96,C,C1,1 year,MORTGAGE,55000.0,Source Verified,Sep-2014,Fully Paid,debt_consolidation,29.26,Mar-2001,13.0,0.0,27856,83.2,41.0,w,Individual,3.0,0.0
10000, 36 months,19.99,371.59,D,D5,2 years,MORTGAGE,35000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,27.57,Jul-2006,7.0,1.0,4061,55.6,12.0,w,Individual,0.0,1.0
21000, 60 months,11.99,467.03,C,C1,3 years,MORTGAGE,105000.0,Not Verified,Feb-2016,Charged Off,credit_card,16.06,Jul-2005,16.0,0.0,28535,54.6,21.0,f,Individual,1.0,0.0
8000, 36 months,12.99,269.52,C,C2,1 year,RENT,70000.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,20.44,May-2005,12.0,0.0,6808,46.6,19.0,f,Individual,3.0,0.0
3000, 36 months,10.64,97.71,B,B2,3 years,RENT,40000.0,Not Verified,Sep-2013,Fully Paid,debt_consolidation,4.02,Mar-2005,7.0,1.0,4484,25.2,17.0,f,Individual,0.0,1.0
8400, 36 months,11.53,277.12,B,B5,9 years,MORTGAGE,42000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,7.43,Aug-1985,5.0,0.0,3287,93.9,7.0,w,Individual,1.0,0.0
22350, 60 months,12.69,505.0,C,C2,10+ years,RENT,51000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,24.34,Oct-1993,15.0,0.0,24183,32.5,34.0,w,Individual,0.0,0.0
22525, 60 months,15.8,545.38,C,C3,10+ years,MORTGAGE,57600.0,Verified,Aug-2012,Charged Off,debt_consolidation,20.22,Nov-1997,6.0,0.0,8266,83.5,11.0,f,Individual,1.0,0.0
9000, 36 months,12.12,299.45,B,B3,7 years,MORTGAGE,82000.0,Not Verified,Apr-2013,Fully Paid,home_improvement,23.27,Feb-1991,14.0,0.0,17731,66.7,32.0,f,Individual,1.0,0.0
30000, 36 months,18.75,1095.9,D,D3,10+ years,MORTGAGE,103000.0,Source Verified,Nov-2012,Charged Off,small_business,23.58,Jun-1996,9.0,1.0,9304,24.8,24.0,f,Individual,2.0,1.0
10000, 36 months,7.88,312.81,A,A5,< 1 year,RENT,50000.0,Not Verified,Feb-2010,Fully Paid,small_business,3.46,Dec-1995,5.0,0.0,4771,26.8,10.0,f,Individual,,0.0
13500, 36 months,16.99,481.25,D,D3,< 1 year,MORTGAGE,50000.0,Not Verified,Jun-2014,Charged Off,debt_consolidation,19.06,Apr-1991,8.0,0.0,13860,63.0,13.0,w,Individual,0.0,0.0
20000, 60 months,15.88,485.09,C,C4,10+ years,MORTGAGE,74500.0,Verified,Jul-2013,Fully Paid,credit_card,22.44,Aug-2000,21.0,0.0,18298,41.5,31.0,w,Individual,2.0,0.0
8400, 60 months,14.65,198.3,C,C2,10+ years,RENT,40000.0,Verified,Mar-2012,Fully Paid,other,7.71,Jun-2005,7.0,1.0,3141,28.9,13.0,f,Individual,,1.0
14775, 36 months,12.12,491.59,B,B3,10+ years,MORTGAGE,55000.0,Source Verified,Nov-2012,Fully Paid,debt_consolidation,15.4,Oct-2001,7.0,0.0,14519,54.4,16.0,f,Individual,4.0,0.0
10400, 36 months,15.05,360.78,C,C4,10+ years,MORTGAGE,92000.0,Source Verified,Nov-2017,Fully Paid,credit_card,20.41,Jun-2004,10.0,0.0,12136,35.6,33.0,f,Joint App,4.0,0.0
8000, 36 months,6.03,243.49,A,A1,,RENT,24852.0,Verified,Oct-2014,Charged Off,debt_consolidation,26.22,Jun-1998,8.0,0.0,23388,67.8,37.0,f,Individual,1.0,0.0
25000, 60 months,14.99,594.62,C,C5,10+ years,RENT,61000.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,33.55,Feb-1995,13.0,0.0,36737,64.0,32.0,w,Individual,0.0,0.0
14400, 36 months,9.76,463.03,B,B3,3 years,RENT,44000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,36.28,Feb-2007,22.0,0.0,11304,54.6,46.0,w,Individual,0.0,0.0
12000, 60 months,13.99,279.16,C,C4,10+ years,RENT,50000.0,Not Verified,Sep-2015,Charged Off,debt_consolidation,9.94,Jan-1996,14.0,0.0,4586,39.9,34.0,w,Individual,3.0,0.0
6000, 36 months,13.49,203.59,C,C2,< 1 year,RENT,50000.0,Source Verified,Sep-2016,Fully Paid,debt_consolidation,16.19,Aug-2007,27.0,0.0,14042,25.3,41.0,w,Individual,0.0,0.0
20400, 60 months,9.44,427.85,B,B1,,MORTGAGE,73464.2,Not Verified,Nov-2017,Fully Paid,debt_consolidation,9.49,Feb-1998,9.0,1.0,4700,16.2,18.0,w,Individual,3.0,1.0
12000, 36 months,12.85,403.47,B,B4,5 years,MORTGAGE,65000.0,Not Verified,Jan-2014,Fully Paid,credit_card,27.68,Nov-1978,10.0,0.0,3814,52.2,30.0,w,Individual,1.0,0.0
5125, 36 months,18.99,187.84,E,E3,8 years,MORTGAGE,35000.0,Source Verified,Nov-2015,Fully Paid,home_improvement,37.55,Nov-1994,13.0,0.0,3762,20.7,44.0,w,Individual,1.0,0.0
11550, 36 months,10.99,378.08,B,B2,10+ years,MORTGAGE,120000.0,Verified,Feb-2014,Fully Paid,debt_consolidation,4.14,Mar-1996,6.0,0.0,12886,43.7,9.0,w,Individual,0.0,0.0
30000, 60 months,10.42,643.63,B,B3,10+ years,MORTGAGE,105000.0,Source Verified,Nov-2017,Fully Paid,debt_consolidation,23.19,Oct-1999,15.0,0.0,19164,35.4,45.0,w,Individual,7.0,0.0
20000, 36 months,6.72,614.99,A,A3,10+ years,MORTGAGE,90000.0,Not Verified,Nov-2017,Fully Paid,debt_consolidation,28.64,Sep-1997,14.0,0.0,8839,9.9,37.0,f,Individual,5.0,0.0
12000, 36 months,8.39,378.2,A,A5,10+ years,MORTGAGE,90000.0,Not Verified,Aug-2014,Fully Paid,debt_consolidation,18.35,Jul-1997,16.0,1.0,9338,39.7,29.0,w,Individual,6.0,1.0
1600, 36 months,5.32,48.19,A,A1,10+ years,RENT,132000.0,Source Verified,Dec-2016,Fully Paid,credit_card,7.39,Nov-2003,12.0,0.0,4301,5.6,26.0,f,Individual,3.0,0.0
17800, 60 months,21.99,491.52,F,F1,4 years,MORTGAGE,52196.0,Verified,Aug-2015,Fully Paid,debt_consolidation,18.4,Mar-2001,6.0,0.0,13688,72.4,12.0,w,Individual,2.0,0.0
8000, 36 months,19.03,293.37,D,D3,2 years,RENT,80000.0,Not Verified,Sep-2017,Fully Paid,debt_consolidation,14.01,May-2006,26.0,0.0,4139,43.6,41.0,w,Individual,0.0,0.0
15000, 36 months,17.57,539.06,D,D4,< 1 year,RENT,30000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,34.28,Oct-2006,10.0,1.0,3678,69.4,14.0,f,Individual,0.0,0.0
21000, 60 months,15.31,503.02,C,C4,9 years,MORTGAGE,85000.0,Verified,Feb-2014,Fully Paid,debt_consolidation,21.28,Nov-1993,23.0,0.0,18290,26.2,56.0,w,Individual,5.0,0.0
6000, 36 months,7.39,186.34,A,A4,10+ years,RENT,30000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,23.24,Jul-2001,8.0,1.0,4710,25.1,25.0,f,Individual,1.0,1.0
2000, 36 months,13.35,67.73,C,C2,7 years,MORTGAGE,30000.0,Verified,Nov-2014,Fully Paid,vacation,7.84,Oct-2001,10.0,1.0,6664,30.6,34.0,f,Individual,2.0,1.0
10000, 60 months,9.93,212.13,B,B2,10+ years,MORTGAGE,168000.0,Verified,Sep-2017,Fully Paid,home_improvement,8.72,Aug-1995,11.0,0.0,87678,23.2,31.0,w,Individual,6.0,0.0
4500, 36 months,15.61,157.35,D,D1,10+ years,RENT,60000.0,Verified,Mar-2015,Charged Off,debt_consolidation,1.1,Oct-2001,3.0,0.0,2447,46.2,9.0,f,Individual,1.0,0.0
12000, 36 months,9.99,387.15,B,B3,< 1 year,MORTGAGE,250000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,11.36,Dec-1993,7.0,2.0,11707,71.0,43.0,w,Individual,6.0,2.0
28000, 60 months,10.75,605.31,B,B4,10+ years,OWN,120000.0,Not Verified,May-2016,Charged Off,debt_consolidation,27.64,Oct-1989,9.0,0.0,37749,90.7,18.0,w,Individual,2.0,0.0
10000, 36 months,8.39,315.17,B,B1,10+ years,MORTGAGE,125000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,25.95,Mar-2001,11.0,0.0,6609,76.0,39.0,w,Individual,4.0,0.0
18000, 60 months,15.31,431.16,C,C4,5 years,OWN,46000.0,Source Verified,Mar-2014,Fully Paid,credit_card,29.18,Apr-1997,10.0,0.0,25347,78.0,27.0,f,Individual,3.0,0.0
24200, 60 months,17.86,612.68,D,D5,10+ years,MORTGAGE,55000.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,29.35,May-2004,11.0,0.0,19675,43.5,26.0,w,Individual,5.0,0.0
19000, 36 months,10.99,621.95,B,B2,10+ years,OWN,79800.0,Not Verified,Oct-2013,Fully Paid,credit_card,10.08,Feb-1995,9.0,0.0,24696,63.8,18.0,f,Individual,0.0,0.0
26400, 36 months,11.49,870.45,B,B5,3 years,MORTGAGE,93500.0,Not Verified,Oct-2016,Fully Paid,home_improvement,20.36,Nov-1999,33.0,0.0,2629,8.5,38.0,f,Individual,1.0,0.0
18000, 36 months,7.35,558.68,A,A4,10+ years,RENT,110000.0,Not Verified,Feb-2018,Fully Paid,debt_consolidation,10.92,Jun-1995,12.0,0.0,10798,26.5,17.0,w,Individual,0.0,0.0
7000, 36 months,14.16,239.79,C,C2,5 years,MORTGAGE,30000.0,Not Verified,Apr-2014,Fully Paid,debt_consolidation,27.84,Dec-1994,8.0,0.0,7680,48.6,30.0,f,Individual,2.0,0.0
1200, 36 months,5.32,36.14,A,A1,10+ years,MORTGAGE,50000.0,Not Verified,Jun-2017,Fully Paid,credit_card,29.52,Oct-1998,24.0,0.0,22668,70.4,58.0,f,Individual,2.0,0.0
32000, 36 months,7.91,1001.44,A,A5,6 years,MORTGAGE,170000.0,Verified,Jan-2016,Fully Paid,debt_consolidation,12.93,Jun-2001,11.0,0.0,7683,26.2,35.0,w,Individual,3.0,0.0
23000, 60 months,17.1,572.85,C,C5,10+ years,RENT,52000.0,Verified,Oct-2013,Fully Paid,debt_consolidation,32.77,Apr-1997,11.0,0.0,23618,59.6,23.0,f,Individual,0.0,0.0
12000, 36 months,6.92,370.09,A,A4,10+ years,MORTGAGE,100000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,8.3,Jul-1993,14.0,0.0,4849,12.0,42.0,w,Individual,10.0,0.0
6500, 36 months,11.31,213.76,B,B3,2 years,MORTGAGE,40000.0,Not Verified,Nov-2018,Fully Paid,medical,59.83,May-2006,25.0,1.0,18515,29.5,35.0,w,Joint App,3.0,1.0
13750, 36 months,11.49,453.36,B,B5,,MORTGAGE,45000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,27.81,Jul-1977,13.0,1.0,1795,11.4,40.0,w,Individual,3.0,1.0
9600, 36 months,13.65,326.48,C,C1,< 1 year,MORTGAGE,37500.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,18.82,Dec-1993,6.0,0.0,6671,78.5,7.0,f,Individual,1.0,0.0
12000, 36 months,12.29,400.24,C,C1,5 years,MORTGAGE,80600.0,Source Verified,May-2015,Fully Paid,debt_consolidation,12.11,Oct-2003,16.0,0.0,23250,70.2,29.0,f,Individual,1.0,0.0
21000, 60 months,18.55,539.57,E,E2,7 years,RENT,50000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,26.6,Mar-2001,8.0,1.0,3078,17.0,15.0,w,Individual,0.0,1.0
3500, 36 months,6.92,107.95,A,A4,10+ years,MORTGAGE,55054.0,Not Verified,Mar-2015,Fully Paid,home_improvement,30.3,Nov-1998,16.0,0.0,20249,30.5,36.0,w,Individual,4.0,0.0
13000, 36 months,12.49,434.84,B,B5,6 years,RENT,52000.0,Source Verified,Oct-2014,Fully Paid,medical,32.75,Jun-2004,7.0,0.0,9565,75.3,16.0,w,Individual,0.0,0.0
16000, 36 months,14.08,547.47,C,C3,< 1 year,RENT,105000.0,Not Verified,Jun-2017,Fully Paid,debt_consolidation,5.51,Mar-2006,14.0,0.0,18048,26.0,16.0,w,Individual,0.0,0.0
24000, 60 months,15.05,571.59,C,C4,10+ years,MORTGAGE,70000.0,Not Verified,Aug-2017,Fully Paid,credit_card,24.31,May-2006,13.0,0.0,8312,60.7,29.0,w,Joint App,0.0,0.0
14000, 36 months,11.47,461.47,B,B5,10+ years,MORTGAGE,101000.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,15.31,Jun-1987,23.0,0.0,24881,38.4,39.0,w,Individual,3.0,0.0
32000, 60 months,22.2,887.45,E,E4,10+ years,MORTGAGE,90000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,14.24,Jul-2000,7.0,0.0,18844,92.2,19.0,w,Individual,1.0,0.0
22000, 36 months,15.61,769.23,D,D1,10+ years,MORTGAGE,92000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,23.18,Dec-1989,8.0,2.0,8920,65.6,16.0,w,Individual,0.0,0.0
24000, 60 months,9.76,507.1,B,B3,2 years,MORTGAGE,98600.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,17.77,Feb-2004,14.0,0.0,15649,30.1,52.0,w,Individual,2.0,0.0
24000, 60 months,15.02,571.22,C,C3,2 years,RENT,60000.0,Source Verified,Sep-2018,Fully Paid,debt_consolidation,17.38,Sep-2010,15.0,0.0,14746,67.6,18.0,w,Individual,0.0,0.0
28100, 60 months,15.1,669.98,C,C2,1 year,MORTGAGE,102000.0,Verified,Oct-2013,Fully Paid,debt_consolidation,16.04,Jun-1999,10.0,0.0,4750,64.2,28.0,f,Individual,4.0,0.0
10000, 36 months,7.26,309.97,A,A4,10+ years,RENT,30000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,20.92,Oct-2008,10.0,0.0,5423,14.2,11.0,w,Individual,0.0,0.0
5500, 36 months,6.03,167.4,A,A1,2 years,MORTGAGE,79000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,13.72,Nov-2003,14.0,0.0,5998,18.2,25.0,w,Individual,1.0,0.0
19675, 60 months,27.79,610.11,F,F5,5 years,MORTGAGE,43000.0,Verified,Oct-2016,Charged Off,credit_card,41.22,Sep-2005,11.0,0.0,13438,56.5,30.0,f,Joint App,1.0,0.0
7775, 36 months,17.86,280.54,D,D5,10+ years,RENT,20000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,32.47,Jul-2000,9.0,3.0,10158,77.0,21.0,w,Individual,2.0,2.0
1500, 36 months,12.35,50.08,B,B4,6 years,MORTGAGE,56000.0,Not Verified,Aug-2013,Fully Paid,debt_consolidation,28.09,Nov-1992,18.0,1.0,17956,33.8,45.0,w,Individual,8.0,1.0
10000, 36 months,7.26,309.97,A,A4,10+ years,MORTGAGE,80000.0,Not Verified,Nov-2015,Fully Paid,medical,19.29,Aug-1999,12.0,0.0,10506,24.2,20.0,w,Individual,0.0,0.0
5125, 36 months,11.99,170.2,B,B5,< 1 year,RENT,17000.0,Source Verified,Jun-2017,Fully Paid,major_purchase,12.78,Sep-2010,7.0,0.0,3400,32.4,8.0,w,Individual,0.0,0.0
9500, 36 months,9.75,305.43,B,B3,7 years,RENT,95000.0,Verified,May-2016,Fully Paid,debt_consolidation,20.24,Nov-1994,15.0,0.0,11637,52.0,25.0,w,Individual,1.0,0.0
7500, 36 months,13.49,254.48,C,C2,10+ years,RENT,39000.0,Source Verified,Aug-2016,Charged Off,debt_consolidation,13.05,May-2006,6.0,1.0,2023,45.0,13.0,f,Individual,1.0,1.0
20000, 36 months,6.89,616.54,A,A3,4 years,MORTGAGE,85000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,22.93,Dec-2006,20.0,0.0,27627,31.2,32.0,w,Individual,2.0,0.0
12000, 60 months,17.14,299.14,D,D4,8 years,RENT,30000.0,Verified,Feb-2015,Fully Paid,debt_consolidation,4.8,Jan-2003,10.0,1.0,4409,35.3,37.0,w,Individual,0.0,1.0
17225, 36 months,21.99,657.75,E,E4,10+ years,MORTGAGE,92000.0,Not Verified,May-2014,Fully Paid,debt_consolidation,15.98,Dec-2001,11.0,0.0,15764,86.1,17.0,w,Individual,2.0,0.0
35000, 60 months,19.99,927.1,E,E4,10+ years,OWN,106000.0,Verified,Dec-2015,Fully Paid,small_business,39.73,Aug-2004,12.0,0.0,27327,81.3,30.0,w,Individual,0.0,0.0
8875, 36 months,15.62,310.36,D,D1,3 years,RENT,26124.0,Verified,Sep-2011,Fully Paid,debt_consolidation,15.39,Apr-2007,6.0,0.0,6043,78.5,10.0,f,Individual,,0.0
20000, 36 months,10.08,646.1,B,B1,2 years,RENT,52124.0,Source Verified,Jul-2018,Fully Paid,debt_consolidation,20.49,May-2006,38.0,0.0,4496,17.4,50.0,w,Individual,0.0,0.0
11075, 36 months,16.99,394.8,D,D1,1 year,MORTGAGE,30000.0,Source Verified,Sep-2016,Charged Off,home_improvement,25.04,Oct-2002,7.0,1.0,3880,37.7,31.0,w,Individual,0.0,0.0
16800, 36 months,11.99,557.93,C,C1,< 1 year,MORTGAGE,90000.0,Source Verified,Apr-2016,Charged Off,other,5.48,May-1996,13.0,0.0,5763,55.4,24.0,f,Individual,4.0,0.0
5000, 36 months,13.98,170.84,C,C3,< 1 year,RENT,15600.0,Verified,Oct-2014,Fully Paid,other,2.46,Apr-2003,3.0,0.0,1233,53.6,8.0,f,Individual,0.0,0.0
12000, 36 months,10.99,392.81,B,B3,2 years,RENT,92000.0,Not Verified,Jul-2014,Charged Off,credit_card,2.9,Feb-2004,3.0,0.0,5201,86.7,6.0,f,Individual,0.0,0.0
15575, 60 months,18.99,403.94,D,D3,10+ years,MORTGAGE,49000.0,Source Verified,Aug-2016,Fully Paid,credit_card,13.86,Oct-2004,11.0,0.0,591,5.3,42.0,w,Individual,3.0,0.0
25000, 36 months,7.62,779.04,A,A3,7 years,MORTGAGE,105000.0,Not Verified,Mar-2013,Fully Paid,debt_consolidation,22.49,Dec-2000,13.0,0.0,19804,38.7,21.0,w,Individual,2.0,0.0
17650, 60 months,29.99,570.93,F,F3,7 years,RENT,70000.0,Source Verified,Jan-2017,Fully Paid,debt_consolidation,11.59,May-2000,7.0,1.0,14253,70.6,18.0,w,Individual,0.0,1.0
12000, 60 months,13.49,276.06,C,C2,6 years,MORTGAGE,86000.0,Verified,Dec-2016,Fully Paid,debt_consolidation,8.3,Dec-2005,5.0,0.0,0,0.0,11.0,w,Individual,3.0,0.0
15000, 36 months,10.99,491.01,B,B4,6 years,MORTGAGE,75000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,19.36,Apr-2003,14.0,1.0,16670,61.3,23.0,w,Individual,2.0,0.0
12000, 60 months,16.99,298.17,D,D3,10+ years,MORTGAGE,67000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,36.21,Aug-1991,20.0,0.0,23120,62.5,45.0,w,Individual,4.0,0.0
30000, 36 months,18.06,1085.48,D,D2,10+ years,RENT,90000.0,Verified,Jul-2017,Charged Off,major_purchase,18.25,Dec-2004,13.0,0.0,21566,41.0,24.0,w,Individual,0.0,0.0
10000, 36 months,9.8,321.74,B,B3,< 1 year,MORTGAGE,38000.0,Source Verified,Dec-2015,Fully Paid,home_improvement,33.95,Dec-2008,12.0,1.0,10359,43.0,13.0,w,Individual,0.0,1.0
10000, 36 months,11.99,332.1,C,C1,,OWN,30000.0,Verified,Mar-2016,Charged Off,debt_consolidation,30.16,Oct-1999,12.0,0.0,7474,43.2,24.0,w,Individual,1.0,0.0
18000, 36 months,17.99,650.66,D,D2,10+ years,RENT,81500.0,Source Verified,Nov-2016,Fully Paid,debt_consolidation,24.64,Jul-1987,14.0,1.0,15866,92.2,21.0,f,Individual,0.0,1.0
15000, 36 months,7.89,469.29,A,A5,10+ years,MORTGAGE,88000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,14.22,Nov-2002,15.0,0.0,16554,97.4,43.0,f,Individual,5.0,0.0
15000, 36 months,5.32,451.73,A,A1,10+ years,RENT,165000.0,Source Verified,Mar-2017,Fully Paid,debt_consolidation,9.99,Feb-1992,7.0,0.0,11137,28.8,24.0,w,Individual,3.0,0.0
6000, 36 months,16.29,211.81,D,D1,1 year,RENT,50000.0,Source Verified,Mar-2016,Charged Off,other,21.48,Feb-2004,24.0,0.0,8205,21.4,45.0,f,Individual,0.0,0.0
12000, 60 months,12.99,272.98,C,C2,4 years,OWN,95000.0,Verified,Apr-2016,Fully Paid,debt_consolidation,12.62,Jun-2008,18.0,0.0,15683,21.2,29.0,w,Individual,1.0,0.0
16375, 36 months,13.99,559.58,C,C3,10+ years,MORTGAGE,39000.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,0.77,Sep-2001,3.0,1.0,684,42.7,11.0,f,Individual,1.0,0.0
10000, 36 months,6.97,308.64,A,A3,< 1 year,RENT,36000.0,Not Verified,Feb-2016,Fully Paid,debt_consolidation,11.56,Oct-2003,11.0,0.0,10039,41.5,20.0,w,Individual,0.0,0.0
10100, 36 months,18.55,367.94,E,E2,4 years,MORTGAGE,46800.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,25.1,Aug-1995,11.0,1.0,13129,63.1,22.0,f,Individual,1.0,1.0
4000, 36 months,10.99,130.94,B,B4,10+ years,RENT,35000.0,Not Verified,Apr-2015,Fully Paid,credit_card,20.47,Sep-2002,11.0,0.0,20833,68.8,27.0,w,Individual,0.0,0.0
16800, 60 months,8.67,346.06,B,B1,10+ years,RENT,76000.0,Source Verified,Feb-2015,Fully Paid,credit_card,5.31,Oct-2004,4.0,0.0,12456,76.4,10.0,w,Individual,0.0,0.0
9600, 36 months,26.24,388.02,E,E5,2 years,MORTGAGE,180000.0,Source Verified,Apr-2017,Charged Off,major_purchase,29.85,Feb-2005,10.0,0.0,7006,73.0,41.0,f,Individual,1.0,0.0
14000, 36 months,15.77,490.62,D,D1,< 1 year,RENT,67200.0,Source Verified,Dec-2015,Charged Off,other,7.86,Aug-2000,7.0,0.0,5461,45.9,19.0,w,Individual,0.0,0.0
17000, 36 months,13.35,575.67,C,C2,1 year,MORTGAGE,56600.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,19.76,Oct-2000,11.0,0.0,16706,65.5,22.0,f,Individual,1.0,0.0
10200, 60 months,13.98,237.24,C,C3,< 1 year,RENT,41600.0,Verified,Jul-2014,Fully Paid,debt_consolidation,8.19,Apr-2008,4.0,0.0,7920,63.4,4.0,f,Individual,0.0,0.0
13000, 36 months,13.59,441.73,C,C2,10+ years,RENT,92000.0,Source Verified,Jul-2017,Fully Paid,debt_consolidation,5.02,Jul-2001,4.0,0.0,11884,49.7,16.0,w,Individual,0.0,0.0
5000, 36 months,15.31,174.09,C,C5,10+ years,RENT,18865.0,Verified,Feb-2016,Fully Paid,debt_consolidation,29.92,Oct-2008,5.0,0.0,17475,101.0,6.0,w,Individual,0.0,0.0
27050, 60 months,24.08,779.44,F,F2,9 years,OWN,65000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,32.16,Feb-1996,11.0,0.0,31867,73.6,18.0,f,Individual,2.0,0.0
13000, 36 months,14.47,447.29,C,C2,5 years,RENT,60000.0,Not Verified,Jan-2014,Fully Paid,debt_consolidation,27.96,Sep-1997,13.0,0.0,19972,43.9,31.0,f,Individual,0.0,0.0
35000, 36 months,16.29,1235.52,D,D2,10+ years,MORTGAGE,270000.0,Verified,Aug-2014,Fully Paid,home_improvement,5.26,Aug-1982,10.0,0.0,16924,62.0,35.0,w,Individual,9.0,0.0
9000, 36 months,11.67,297.52,B,B4,5 years,MORTGAGE,30000.0,Not Verified,Jul-2014,Fully Paid,debt_consolidation,17.83,Dec-2000,16.0,0.0,11925,42.9,39.0,f,Individual,2.0,0.0
22000, 60 months,14.33,515.68,C,C2,5 years,RENT,65000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,18.54,Dec-2003,14.0,0.0,16633,61.2,25.0,f,Individual,0.0,0.0
29700, 36 months,15.8,1041.24,C,C3,10+ years,MORTGAGE,180000.0,Verified,May-2013,Charged Off,home_improvement,14.65,Apr-1997,9.0,0.0,14206,37.3,21.0,w,Individual,1.0,0.0
33275, 60 months,27.49,1025.84,F,F4,10+ years,OWN,125000.0,Verified,Jul-2016,Fully Paid,credit_card,24.01,Mar-1997,34.0,0.0,41064,46.2,69.0,f,Individual,2.0,0.0
5500, 36 months,7.9,172.1,A,A4,< 1 year,RENT,38000.0,Source Verified,Jan-2014,Fully Paid,credit_card,26.31,Oct-2002,6.0,1.0,3693,27.0,13.0,w,Individual,0.0,1.0
14000, 60 months,12.39,314.19,C,C1,10+ years,RENT,90000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,4.12,Aug-2004,7.0,0.0,7679,35.1,10.0,w,Individual,0.0,0.0
10000, 36 months,10.15,323.38,B,B2,2 years,RENT,52000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,14.89,Aug-1992,10.0,1.0,8258,49.2,23.0,f,Individual,0.0,0.0
